gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,GENENAME,COMMON,DESCRIPTION,SGD,UNIPROT,GO,ONTOLOGY,PATH,PFAM,INTERPRO
YHR205W,331.02263423599493,-0.3091230572340135,0.18504863669377408,-1.6704962692892613,0.09482121693992966,0.16495757161863797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YJL098W,117.51835448244455,-0.3944473508510913,0.23632049653223042,-1.6691203540920745,0.09509353024932103,0.16538574594449526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YGL003C,69.90891970247492,0.41255727605311476,0.24730861858201583,1.6681880252236212,0.09527840728373596,0.16561605890360379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YNL124W,42.253051237290705,0.613631241922711,0.3678382508774178,1.6682094384121129,0.09527415790768834,0.16561605890360379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YHR024C,66.82794402571938,-0.4826088905241547,0.28946807232015836,-1.6672266708239176,0.09546934130688219,0.16590228132992874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YGR230W,7.102761925690903,1.1013600141561215,0.6607445328074691,1.6668469574413278,0.09554484031359069,0.16598780373599042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YPR053C,28.091728868867946,0.5683630108191545,0.3410685968510948,1.666418474367175,0.09563009367906798,0.1660902204574572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YIR020C-B,5.506360751067511,-1.2467193475063911,0.7482711634919009,-1.6661330922982778,0.09568690865975382,0.1661432026907741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YKL045W,51.638695375158726,-0.5674045629867073,0.34096711098469246,-1.6641035006223244,0.0960917476317156,0.1668002711089291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOR089C,226.31746267458473,0.4408040763101347,0.2652483242053262,1.6618543307701068,0.09654198550707732,0.16753576215366675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YEL023C,41.74489854720938,-0.6720347211030724,0.40475664047274906,-1.6603426699019612,0.09684553629551933,0.16801636310610016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YML130C,725.3751022797654,0.26767971944604774,0.1613315690979055,1.6591899585604595,0.09707752038052854,0.16837257379924134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YNL259C,34.920891908887114,0.5730497952924057,0.3454236316432225,1.6589768122300659,0.09712046488711891,0.16840080608516086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDR292C,68.03066126702633,-0.45175503757119445,0.2723645962690888,-1.6586408210150512,0.09718819089869433,0.16847198065475014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YBR066C,18.926570663067906,-0.8422727921471835,0.5080290564220047,-1.657922478055138,0.09733311451006042,0.1686518100270483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDR353W,168.786283691212,0.3820945824214344,0.23047431310481878,1.6578618991161038,0.09734534402986399,0.1686518100270483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YJL108C,27.230363681163126,-0.6652733606632586,0.4015009396391185,-1.6569658872062092,0.0975263720821665,0.1689191003013937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YKL062W,484.03077112653165,0.2397333625585198,0.14493787026471994,1.6540422604572693,0.09811892640916695,0.16989882650778426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YJR129C,19.63774979497999,0.7768465180610677,0.46986359405672884,1.6533447747119463,0.09826071535204024,0.17009770215135256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YBL028C,71.32249827541847,0.43186916195206454,0.26137915504430276,1.652270862528668,0.09847934635562615,0.17040812157018112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YLR412W,64.98866790553127,0.4265183213951629,0.25815191784549835,1.6521989259457308,0.09849400534143485,0.17040812157018112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YGR195W,36.907991237850084,-0.5506588888524139,0.33361742374219144,-1.650569933295645,0.09882642249531595,0.17093641688795405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YPR016C,138.74217825318917,-0.5258106689138922,0.3186822395745322,-1.6499528483792947,0.09895258035632044,0.17110776148690132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YBL085W,128.43180135335194,-0.3946894074766982,0.23924650269722314,-1.6497186083267215,0.0990005024259065,0.17114376480142335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YGR050C,9.08373344790271,-1.1769016763909501,0.7134997068917653,-1.6494774490068302,0.09904985942675072,0.17118222831963076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YLR223C,379.2475504208273,0.6941243656338794,0.42092960107768196,1.649027209910523,0.09914206041099072,0.17124784231274792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOL037C,67.5472252479033,0.5123026917229067,0.3106451480187302,1.6491572296890262,0.09911542763452855,0.17124784231274792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YPR204W,319.50127771269337,0.44527638390430413,0.27005627070608057,1.648828159924221,0.09918284414704344,0.17127144128755245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YBR163W,70.17022934013,-0.40800069654658094,0.24787932608705035,-1.6459650063890328,0.09977096379652822,0.17223992246448214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YPL259C,45.980188265650305,-0.5076746052090835,0.30857434051586713,-1.6452262503757291,0.09992316204063963,0.17245552563176803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YIL126W,343.7943038876646,0.3570504483529715,0.21718650689965902,1.643980804562275,0.1001801674683451,0.17285184632857906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDR428C,10.534909511008655,-0.9471855868310867,0.5765800840669126,-1.6427650087219539,0.10043156252957991,0.1731436847868679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YEL004W,27.34691745642882,-0.6042656864250835,0.3678148643898149,-1.6428528178912176,0.10041338903821717,0.1731436847868679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YGL215W,113.04538125736465,0.47122786827096685,0.28684066890371374,1.6428209781826577,0.10041997846471311,0.1731436847868679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YCR102W-A,3.671550830324181,-1.7022794811729423,1.0365296166213631,-1.6422873537580478,0.10053046667712243,0.173266893304047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YKR012C,10.499590626024164,0.9222996847353295,0.5617605843263229,1.6418020602876116,0.10063103195579749,0.1733928968078748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOR073W,27.650015220008424,0.7145200074801082,0.4352667441456415,1.6415681121758934,0.10067954064962321,0.1734291596296701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YIL029W-A,10.748291914808675,-1.100634808419851,0.670686578076433,-1.6410568578493607,0.10078561311530564,0.17355649990370578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YPR183W,83.98980637548047,0.39599513954957966,0.241321112282397,1.6409469349958123,0.10080843098128152,0.17355649990370578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YBL094C,26.082955218263574,-0.8000894743064006,0.4881869569507791,-1.6388997348552037,0.10123414296526188,0.1742419222746331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YFR026C,1.9479752757307034,-2.3865784195262303,1.457476945848504,-1.6374725009024609,0.10153178021526595,0.17470659184179957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YCR090C,26.083895330178443,-0.6543551825380709,0.3999804766508269,-1.6359678052719229,0.10184632557500907,0.17520009425393143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YNR076W,1.1751662385354735,3.1842247167056335,1.9484721460853474,1.6342161847697039,0.10221346533204234,0.1757837782058408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YNL260C,12.763481109022464,-1.0665605312587334,0.6530977072376573,-1.6330795827929927,0.10245226008317541,0.17614648037714475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YPR089W,106.20149246540689,-0.39430467977950207,0.2415461383087936,-1.6324197213015317,0.1025910974070641,0.17633717477561509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YBR278W,65.95519610837333,0.4442044840186248,0.2723675212369081,1.6309010780777018,0.10291119424752686,0.1768392358294237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOR038C,62.04726628127415,-0.44896615630858205,0.27546501521093447,-1.6298481894871146,0.10313358605067068,0.17717317625407653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YLR103C,26.07771060074247,-0.6051070762046236,0.3716112052063505,-1.6283337739200197,0.1034541317876606,0.17767550781590336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YNL136W,142.84965611603374,0.7667333785331043,0.4711164900294715,1.6274815141476793,0.10363487158731748,0.17793752421802878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q0140,20.314983359411997,0.738761384746139,0.454114554480311,1.6268172368788707,0.10377591965930515,0.17813126736844578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YLR329W,5.987536131627163,-1.37654242734966,0.846832269270267,-1.6255195713501274,0.1040518970944096,0.17855644841065124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YBL008W-A,1.3448677077584794,2.861899365980056,1.7611353868305584,1.6250308678031258,0.10415598179082225,0.17868650502826475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOL103W,75.00166305269946,-0.4021658825496304,0.24761571704647872,-1.6241532942520844,0.10434309610872752,0.1789588951457399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YGR015C,16.739794594038113,-0.7313724697135748,0.45053692372364446,-1.623335250014253,0.10451775805636818,0.17920978607818763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YHR124W,15.024324597710738,-0.7905088645949145,0.4870672869421529,-1.62299724450351,0.10458999391079478,0.17928496513210343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YJR008W,91.86975699028812,-0.37506143299984435,0.2312148679961047,-1.6221337159259286,0.10477472040498827,0.17955287906580758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YMR135C,102.52513293276054,-0.34605585011192314,0.2134756016160711,-1.6210557435706086,0.10500568423060709,0.1798998632437015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDR095C,4.2804170305168,1.3658810661315142,0.8427150746025862,1.6208100546624806,0.10505838146913227,0.17994132871645518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YLR289W,49.10884461590424,0.5357569776087098,0.3307240455366615,1.6199516933803348,0.10524265416338023,0.18020806969678582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YML035C,161.60592756402417,0.31319585128119654,0.19360534770498386,1.6177024808139333,0.10572673111423964,0.1809878847889464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YBR132C,74.26022415314699,-0.42156797660692497,0.26084593838149345,-1.6161569515810197,0.10606038348028676,0.18136239417222066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YCR024C,31.40505922626638,-0.5556239642903027,0.3437263408080551,-1.616471879880094,0.10599232839195705,0.18136239417222066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YLL003W,98.36524588290236,-0.402277722101216,0.24890177613893558,-1.6162107331715738,0.10604875898229574,0.18136239417222066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YPR036W-A,1404.9014568769035,-0.35825460836379847,0.22166595671365927,-1.6161913794754685,0.10605294202597536,0.18136239417222066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOR109W,103.05543306408387,-0.4261285108127799,0.2637931293363353,-1.6153889674263182,0.10622648790575193,0.18159725801971396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YMR315W,293.64788929380194,0.28823641601170996,0.1784923187557655,1.6148393276581803,0.10634549402445093,0.1817515006128302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDR424C,82.0563773065693,0.43159361275705554,0.26733785682446326,1.614412630832319,0.10643795381788804,0.18186030258657007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOR322C,112.59443077241116,-0.3195842838347763,0.19807995649616078,-1.6134105110275028,0.10665535105705742,0.18218245656622062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDL043C,13.872736916325135,-0.8906930395115947,0.5522618146937701,-1.612809388252717,0.10678592582726941,0.1823561713356426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YGL063W,6.766470194480571,1.1329543323296793,0.7026938700406822,1.6123014311539212,0.10689636204980445,0.18239679177101192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YJL185C,29.511182777832637,0.5871916171691581,0.3641467413553966,1.6125137217583287,0.10685019641593836,0.18239679177101192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YLR364W,27.91232988584239,0.6037015855189296,0.37441740594196654,1.6123758562990027,0.10688017543663654,0.18239679177101192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YKL127W,41.781055971784575,-0.524304871391204,0.32527305850624755,-1.6118914791128747,0.106985556725476,0.18249967334451134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOR302W,57.63017789309048,0.4754529031806606,0.29542887789118233,1.6093650240779371,0.10753654846436901,0.18339003606602494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDR521W,5.715216050345154,-1.4374147056103934,0.8934378387433646,-1.6088581021284496,0.10764737272388766,0.18352947050522422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YNL175C,55.653577601255876,-0.4555477198669398,0.28318217070906815,-1.6086737336827404,0.10768770213221776,0.18354867448446832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YGR133W,24.412603754455155,-0.6898365575808173,0.42944155129188755,-1.6063572691221526,0.10819543393656163,0.18436431875590575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YNL258C,111.55925926966722,-0.3949540221731048,0.24598175614500783,-1.6056232314248413,0.10835671792699585,0.18458933739114616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YLR093C,72.63873811392014,-0.3886668484640965,0.24219177710478318,-1.6047896138766988,0.10854011242972529,0.18485189050531695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YGR026W,232.26965451339345,0.27945062605643706,0.1741837882506188,1.604343486055995,0.1086383606619776,0.18496933070379848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YGL031C,415.4754325158739,-0.39379822295177674,0.24557601319091624,-1.60356957438522,0.10880896177476376,0.18517143808656633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YJL019W,28.993420550919407,-0.5599919938091029,0.3492225631894204,-1.6035389829761941,0.10881570969742638,0.18517143808656633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YJR162C,8.140828654986215,1.5929495069466661,0.9946572750135112,1.601505912601934,0.10926491150578051,0.18588575327559373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YML023C,36.934370873092,-0.5488785053077503,0.3429411560015644,-1.6005034557743385,0.10948694090608868,0.1862133131758551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YPR165W,484.41809740417665,-0.25117793223808293,0.15696720836391248,-1.6001936637348642,0.10955562736871192,0.1862799641447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YER017C,247.0109736597384,0.28173592502758976,0.17608136855847453,1.6000325720664115,0.10959135774581526,0.18629055832162136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YKL056C,468.3551627426787,-0.43587013592723217,0.27262283730159154,-1.5988027277591819,0.10986444277174642,0.18670450917749695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOL093W,22.872679894613874,-0.6541470596386868,0.4092985608081862,-1.5982149029476955,0.10999515816866781,0.18687635830915716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YJL073W,122.41297636738682,-0.44347697173571676,0.2776788003309821,-1.5970861700897219,0.11024650053756957,0.18725299916480684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDR178W,646.8443971276415,-0.3885402051075672,0.2433419532309989,-1.5966840076225368,0.11033616224827791,0.18735489771386796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDR288W,41.472588650571105,0.48160414288733405,0.3016952689390462,1.596326467368755,0.11041592384325959,0.1874399352339205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YPL032C,247.67888864608136,-0.38126891750789643,0.2390288696136455,-1.5950747628274389,0.11069551826414112,0.18786406821769716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOR214C,9.368042869630877,0.9740131453707704,0.6108356239692084,1.5945585148450172,0.11081099578020123,0.18800952131971274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YMR290W-A,4.34774179162389,1.2590204711421518,0.7896393525844223,1.5944246788378582,0.11084094856032028,0.1880098281381742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YGL130W,67.30171798494867,-0.41778970629257445,0.26205567912815303,-1.594278390312094,0.11087369555250845,0.18801487309723172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDR027C,162.66402923117371,-0.33379183617806935,0.20941683355628204,-1.5939111985873895,0.11095592583805008,0.18810380447443925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YJR082C,33.04723876279615,-0.5700832720992162,0.35770508142518537,-1.5937242765125494,0.11099780435515795,0.18812429804155192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YPL014W,89.88754358545096,0.39533581766491294,0.24808568245765095,1.593545478918954,0.11103787431777395,0.1881417162105561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YBR014C,63.61543898942854,-0.441971787761874,0.2773878689184273,-1.5933349554368819,0.11108506894178459,0.18817119376807126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YLR389C,262.49108449183063,-0.3237306919403517,0.20336097228481775,-1.5919017710386918,0.1114067775694177,0.18866554045343867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YLL049W,31.64660958626893,-0.6040477507338217,0.379718392589569,-1.5907782254485796,0.11165949497801658,0.18904281790514066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDL046W,71.74592525439017,-0.5125816686969323,0.3223271127320815,-1.5902530331756193,0.11177778070481904,0.18912327927744896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDR012W,538.1955657653729,-0.44744130816631866,0.28137132156344347,-1.5902164644218364,0.11178602053325888,0.18912327927744896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOR182C,758.5022323659072,0.5174616829474352,0.3254403421609503,1.590035456303443,0.11182681311512185,0.18912327927744896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YPL047W,20.770433494343028,-0.7789045091645418,0.48985627736979176,-1.590067424157041,0.11181960788131945,0.18912327927744896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDR440W,35.92203242434369,0.5296037946699289,0.33318116711734164,1.5895370055037055,0.11193920631328862,0.1892626741280904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YGL182C,8.493541018603597,1.0099919874490342,0.6354624962406126,1.5893809523364997,0.11197441227695791,0.1892715239638622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YJL057C,107.16781132477158,-0.3387234616259822,0.21320106206882258,-1.5887512864107602,0.1121165551228305,0.1894610772279033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOL006C,286.45039001179646,0.5878564898540178,0.370224231337881,1.587839044812594,0.11232273991145662,0.18975872192104026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDR263C,34.313309725271765,0.5284270237853639,0.33286560375604596,1.5875086455993304,0.11239749043344567,0.18983422093800734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YBR011C,673.0934148734971,-0.35193328164577936,0.22201296727268657,-1.5851924595625924,0.11292261321806554,0.19067013435082458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YMR141W-A,2.6452970139725402,-1.887853861105235,1.1911170977429861,-1.5849439695580523,0.11297906521416125,0.19071446052590973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YBR234C,167.41038867015203,0.2960644842237374,0.18682647437788563,1.5847030524426686,0.11303381803148105,0.19075589547536154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YGR105W,39.782693010683886,0.488968731002171,0.30931421262566394,1.580815594768441,0.11392020775785391,0.19220040395160232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YHR054C,22.11576157203779,0.8688448546175064,0.5496856128165046,1.5806214213351497,0.1139646248740292,0.1922239866665316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOR222W,90.83589655130248,-0.3674192077264286,0.23256242730414972,-1.5798734644522374,0.1141358472275844,0.1924613819071283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YLR392C,62.433200826288825,-0.4137741678599312,0.262045123168755,-1.579018769196723,0.11433175199369845,0.19274025996802074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YER166W,329.2649293899812,-0.353509078510718,0.2238979031875972,-1.5788851680961191,0.11436239861703784,0.19274047164841046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YHR169W,32.144963146669895,0.5253331337985488,0.33275804850159635,1.578724049392989,0.11439936607579149,0.19275133318266363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDR265W,36.33276979824625,-0.4958155324810776,0.31422593981649594,-1.5778949782778207,0.11458973885866831,0.1930205923959697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YMR036C,55.1506980672866,0.43076569768695416,0.2730252055674103,1.5777506578256106,0.11462290343789937,0.19302496938942254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YPL139C,78.9058866298946,-0.3589757775273492,0.22767258402631002,-1.5767193887774633,0.11486010706594846,0.19337285420460265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDR075W,31.549422617574866,-0.6035917897692687,0.38303860639724646,-1.5757988351265257,0.11507217095427519,0.19362663457933593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YKL049C,38.7153734109788,0.49416395044221345,0.3135872253046995,1.5758420961251056,0.11506219821716415,0.19362663457933593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YJL041W,79.47792216533011,0.4392875862648808,0.2788844737181928,1.5751597082768118,0.11521958483596653,0.19382303629172315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YCL018W,269.662402276749,-0.4381412785304265,0.27819331531393116,-1.574952575823038,0.11526739155459186,0.1938518182868835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDR192C,17.959055106758655,-0.7463120476951628,0.4739352406324767,-1.5747131331681379,0.11532267499107321,0.19389315563594975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YGR271C-A,66.02012927899578,0.6045074681574379,0.38396959288853133,1.5743628645431047,0.11540358390966793,0.193977543888622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDL233W,31.97652911046398,0.5213554222109398,0.33121332176280344,1.5740774538782154,0.11546954421786082,0.19403676735917805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YKL153W,736.6569459895921,0.334887007880473,0.21285544087964445,1.5733072478510393,0.11564769190745436,0.19428443053885988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YKR020W,18.49328255067416,-0.77505776418141,0.4927106578697289,-1.5730485058562156,0.11570758706991359,0.19431918403841714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YMR200W,103.4266871051764,-0.3679464011121479,0.23392092633832046,-1.5729520520963824,0.11572992100846981,0.19431918403841714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YHR144C,8.32951812323214,-1.083943953799149,0.6891757364668243,-1.5728121238802903,0.1157623275132061,0.19432192935829254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDL149W,103.09173191175329,-0.39556130828432656,0.25164193664596046,-1.5719212526998185,0.11596881504528674,0.19461681291814661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YGL100W,64.5443612016552,-0.43816897984307024,0.2788065751837751,-1.5715876842368282,0.11604620451570337,0.1946432354625941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YNL220W,323.32714480055114,-0.2914095287468071,0.18542327375319237,-1.5715908949740998,0.1160454594159779,0.1946432354625941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOL113W,101.23053505125007,-0.39095758328634,0.2487885079703262,-1.5714455079772847,0.11607920241807446,0.19464688350242704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOL100W,185.43081899597811,0.4670570458280834,0.2973378161820736,1.570795978208446,0.11623004656240302,0.19484808708297718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YEL017C-A,407.273015105752,-0.4216480916487774,0.2685409810349113,-1.5701443035763754,0.11638154356628372,0.19505027803107264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDR361C,109.96525239960525,0.32643595213198784,0.20792252178317538,1.5699884232473862,0.1164178045758396,0.1950592825408403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YNL122C,37.64745863888496,0.5240929975498112,0.33402780444991775,1.569010096069385,0.11664558654472278,0.1953890925808818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YNL123W,194.98427645680925,-0.3323974007658831,0.21194595111870468,-1.5683121050975732,0.1168083122544687,0.19560978305143722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDR159W,208.8612789162516,0.40789624744979885,0.2601295192317111,1.5680505951593449,0.11686932510860668,0.1956237869912934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YGL252C,222.9694326077089,0.25758586631197816,0.16427557707751617,1.5680107225581803,0.11687862997912113,0.1956237869912934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YKL099C,38.03113833733857,-0.5437116560404534,0.34684607400510103,-1.5675877479658513,0.11697737327868939,0.19573717865790236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YIL052C,342.05951786064225,0.32685532995132616,0.2086349320363833,1.566637603593279,0.11719942305558743,0.1960567832042476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YCL036W,25.485323458477364,0.67229779638083,0.4293644540239453,1.5657975178898635,0.11739602751316766,0.1963336635978956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YAR071W,4.868945287013609,6.127831652237195,3.916273663195996,1.564709767303746,0.11765097724520114,0.1966558817637494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YMR091C,109.484382138282,0.416550810875146,0.26620658650522616,1.5647652311824685,0.11763796697707156,0.1966558817637494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YGL150C,309.6683081724556,-0.41747088830549195,0.26685229571032204,-1.5644268196915643,0.11771736638223543,0.19666274304333778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YKL013C,139.49695289416275,-0.4562349461270379,0.29160890094786235,-1.564543965030099,0.11768987653485559,0.19666274304333778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YNL072W,14.078961813254988,0.7962172447625886,0.5091446026769307,1.5638332225782525,0.11785673998761326,0.1968435104527315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YER004W,117.33333240918182,-0.5657062791688572,0.362328964450838,-1.5613057046826686,0.11845163824680649,0.19778479522173004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDL068W,5.3647513073988975,-1.6321696441064202,1.0456286436022686,-1.5609458043187054,0.11853653866939604,0.1978742378263907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
