gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj,GENENAME,COMMON,DESCRIPTION,SGD,UNIPROT,GO,ONTOLOGY,PATH,PFAM,INTERPRO
YLR437C-A,14.073396286953981,0.6177684532574653,0.4936254351674975,0.13743612626687618,0.20614565634825516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YLR440C,27.872628885141157,-0.463359205107894,0.33745154310390235,0.1374630813749014,0.20614565634825516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YML056C,51.88208320277922,0.4130116496134341,0.29441989160184445,0.13766043220743163,0.20639259957025893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YMR146C,157.95718595726646,0.2884690833532485,0.19872891252455951,0.13778385545388971,0.20652861314771268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YCR035C,73.14461555268484,-0.329452030758953,0.23082155726684783,0.1380681827772249,0.20690568918798655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YIL014W,86.72771843549201,-0.326544747560999,0.22862054034872542,0.13833057053613176,0.2072497159989732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YJR089W,105.22423120287291,-0.4324133306238774,0.31223944254692537,0.13846320063535295,0.2073992201167585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YMR240C,49.83565721650707,0.4179464384283569,0.29937166478827465,0.13872165263617253,0.20773707289481375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YER117W,412.81993865196466,0.34003467451143243,0.2382043734345744,0.13876107622471515,0.2077468459836596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YNL282W,11.479997251737688,-0.6227177528024278,0.497350138041814,0.13892573542386347,0.20794406712531352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDR143C,73.3428697814239,0.3280305184395576,0.22995025814663123,0.1393690284468393,0.20850874547306092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YNL162W-A,2.742151220209412,-0.8149511226822092,0.8814528326942698,0.13936721608596006,0.20850874547306092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YBR110W,57.26480492729465,0.3889577621774965,0.276725724269169,0.1396504171904348,0.20888024267115013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YGL133W,328.76035128737067,0.34960242752679205,0.24597752455426672,0.13979337765794067,0.20904456071747463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOR073W-A,5.138158259977829,0.7452350643234502,0.704244476559887,0.13988145795912568,0.20912675355394855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YAL015C,24.880486552036196,0.5128278810195687,0.38521094360481895,0.13996621676398113,0.20920394292651853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YBR049C,160.10639904449556,0.334273056409901,0.23450915310003267,0.14002802374258155,0.20924679837539104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YGL091C,51.86035684585531,0.3836204098238495,0.2737591514269326,0.14035921467127063,0.20969208437404166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YGR218W,522.4751747016337,-0.23722258913258817,0.16392394799260088,0.14046517857711407,0.20975114748509704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YKL145W,357.7287611773191,0.2888783407244453,0.20093806480721135,0.14046063074347245,0.20975114748509704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YMR138W,14.470968913385324,-0.5698851188953299,0.443145198590013,0.14072520483318005,0.21008975615166242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YMR006C,84.15294714131942,-0.38446120508163556,0.2764323998366357,0.1424340298196452,0.2125906164762608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YKR098C,48.43134983355992,-0.3861044378206421,0.27776903288111343,0.14258505969274846,0.21276574951788907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YHR050W,203.76593204689053,-0.3321194388809912,0.2354791327182027,0.14271109012673,0.2129035044059296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YNL325C,42.21846966243227,-0.4165908620296379,0.30311740237500545,0.14281121095157728,0.21300255010845784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOR014W,291.9527838247195,-0.27140295098321565,0.19002869060840644,0.14322616196491578,0.2135710065663384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YPL217C,253.17473783420544,-0.37772879882894544,0.2717130248082583,0.14332061500039636,0.21366139842481185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDR185C,44.68749627095087,0.4118249158494277,0.29956180953801304,0.1438016357086938,0.21432790405957078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDR234W,108.98473938458471,-0.34954424174141185,0.24974650193530068,0.1440720551075012,0.2146802803218193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YER083C,67.81364913922602,0.3761798807230018,0.27021503428629706,0.14424608726041377,0.21488889857266172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YPL120W,39.0254129624684,0.49740309079948974,0.37518428635586953,0.14431761254610145,0.21494474604448835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YCR040W,7.37087681231933,0.6910846993817465,0.6093812354038693,0.1444700864642878,0.21512110257533068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOR388C,15.880516259039076,0.5430043115801167,0.42170724709432045,0.1445196419091074,0.21514416281377022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDR418W,341.7036328317641,0.2583795047999403,0.18072617382438377,0.1447001879693607,0.21536216993318713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YGR187C,30.109970268128347,0.44939759266997037,0.3323468030908571,0.14490850905485772,0.21562140308233424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDL056W,118.41383014689004,-0.3554093428581972,0.25513519206384644,0.1451832623454617,0.21597934080367268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDR182W,142.33605089267837,0.2745871255542353,0.19290788078507848,0.14523378969720135,0.21600362268907833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOL077C,53.288190460116,0.41372105044912344,0.30156373026116484,0.14532683900085874,0.21609112038860914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YPL104W,64.78333393516992,-0.35236505902089343,0.25284852711378775,0.145469922251046,0.2162529564537089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YGL248W,116.30899894593931,-0.2997582787762483,0.21251281602619324,0.1456982933374133,0.2164905229237094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YMR300C,61.38412267362275,0.38511087477883743,0.278937643691889,0.14569156961906993,0.2164905229237094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YGR042W,54.80440579949018,0.3866264009022665,0.2799547916916702,0.14575182636104123,0.21651912102328283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDL114W-A,5.52494031429379,0.7470649072142436,0.7330682532761109,0.14596968546710606,0.21679176004815964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YGL067W,66.93560769756768,-0.38349083169200315,0.27853700995260927,0.14611200161607543,0.21695210209393753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YJR065C,93.20272633058171,0.32586776842696596,0.23226514571781814,0.1463067484052486,0.21714600767922457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YLR319C,43.345488535508856,-0.4279366972455811,0.3158361840968611,0.1463113638440381,0.21714600767922457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YMR057C,3.64639062508957,0.7363196292033368,0.7363327726903409,0.14636266220621555,0.21717110240419438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YIL165C,47.40781376822145,0.5034213392781338,0.3841080410788188,0.14655039506136353,0.21739857759279085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDL044C,41.53857310128038,0.5083769778355366,0.38881772712629453,0.14688854298383483,0.217797874839849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOR037W,43.64913083345366,0.4094963577666048,0.3000170918519657,0.14687954594503533,0.217797874839849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YCL031C,50.21456081687186,0.5452665111986836,0.4256250942574073,0.1469613681539683,0.2178547042000727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YGR139W,5.836337055135524,-0.7438223157914101,0.71772179385113,0.14700997320626627,0.21787561154601537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YGR237C,139.4247746038025,0.2972761322515557,0.21095063233542846,0.1471261385089374,0.21797672364978785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOR096W,300.1016501524258,0.3395542150993896,0.24336029045465363,0.14716880576172248,0.21797672364978785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YPL151C,54.717106582219024,-0.4231281262466593,0.31215700513812533,0.1471817497454783,0.21797672364978785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YBR035C,229.87230618704731,0.29541686722147864,0.20975958801280545,0.1475333462612375,0.21844620905972215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YNL333W,5.644923634948231,-0.7606524211145452,0.8807677767417919,0.14779656687821982,0.21878465068822275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YJL141C,233.3896304780262,-0.26492680451551454,0.18769908772234115,0.1480006700988798,0.21903544215477525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YBR287W,436.29657103715755,-0.3150884662680214,0.225925875606817,0.14845287802444448,0.21965321572735869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOR162C,67.18458390361475,-0.3427475591349627,0.24757702940459947,0.14879538440565676,0.22010842176662507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YAL059W,26.645643375579187,-0.5279982633791848,0.4118432719587373,0.14896593654782772,0.2202874555232938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YJL023C,33.38403645755845,0.4211768425259173,0.3118438923029878,0.14898617934124905,0.2202874555232938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YBR013C,13.909600495032612,-0.6002868841022984,0.4915423098250415,0.1491867159847316,0.22048303420715673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YJL174W,229.23206459976907,0.3149515788983965,0.2252493174384281,0.14918828268680612,0.22048303420715673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YIL148W,550.8207810967114,-0.3303670973627247,0.2383399893284156,0.14948488154603132,0.2208696834261085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDR295C,91.43576092525214,0.4226201220115832,0.31299295567077984,0.1496501495769254,0.22101045242710102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YHR195W,113.55373727763939,0.2834228227894712,0.2020347975720122,0.14961596200397748,0.22101045242710102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDL091C,122.876625551318,0.30160797870904177,0.2156023111025342,0.14973519160492546,0.22108434299394536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YER147C-A,37.18640203658425,-0.4534185466809956,0.34110306508229415,0.14988009524645277,0.2212465641611382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YBR072C-A,2.3745751212148356,0.7626283974470025,0.9183411526389261,0.1501530722596362,0.22159772173863115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YBL108C-A,5.924198741493395,0.6877416416326748,0.6261841577220705,0.1507620326308976,0.22244444767853233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YCR059C,15.481951274264304,0.5876982479147317,0.48284021225493484,0.15084863648001237,0.22252023811522495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YCR020W-B,16.84388065184288,0.5259162590387289,0.4122205448751706,0.15115269324083055,0.22291668795325664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YIL032C,1.163809480731583,0.4974335037057996,0.9850344998244593,0.15129103680535416,0.22306861952505522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YNL210W,2.677987872749412,0.7096336439567593,1.0380395777141544,0.15138878617526785,0.2231606406855314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YML093W,101.44093692861468,0.5386071458269832,0.4259778034832172,0.15143977332630046,0.22318370328018378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YKL058W,46.05814186829432,-0.41507543954448956,0.30931384086434427,0.1516334581952807,0.22341700618366722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YHR169W,32.144963146669895,0.4290017015091419,0.32137025733679814,0.15184947424960277,0.22368309537817624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YMR215W,76.55845543560817,0.37841918501057414,0.2788945110137689,0.15212634407190137,0.22403868069357674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YIL069C,112.66340821138277,0.4582887575425755,0.3473781317100918,0.15234214828875906,0.2243041889586182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YPL207W,274.2080227087774,-0.22287753939459903,0.15851437234920393,0.1525237754802965,0.22451926390631058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YPR144C,50.9632678481205,-0.3778983187266209,0.2767973875387214,0.1526174205915132,0.2246047567083211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YHR207C,53.87328428634262,-0.3591427876288685,0.2644780105022251,0.15283650121168282,0.22487476820870853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YHR131W-A,8.995711465656731,-0.6447355796243254,0.5600725040113808,0.15322159133549185,0.22533636452809291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YIL095W,50.82407812040296,-0.3778910585496186,0.27886509585320013,0.15322128731998147,0.22533636452809291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YKL023C-A,6.675393194702026,-0.7055018835530047,0.6654531922374802,0.1534084753178209,0.22555867791199977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YGR286C,52.90634614943095,0.36803495496897015,0.27046364930596223,0.1534928804943763,0.2256302468161048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YNL219C,121.89265559404909,-0.36004258635007075,0.26528606402390204,0.15428055761797502,0.22673533194263723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YPR078C,3.0879594066396705,0.7349943902738245,0.9398039781908794,0.15435433154073488,0.22679097340152182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YNL140C,33.61141347186839,-0.436218638190916,0.331098548480264,0.15464506976224066,0.2271474458320458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YPR008W,445.23156767772025,0.3562852630375167,0.26138103131337714,0.15466888631477388,0.2271474458320458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YHL010C,57.874050248902414,0.3455182885563497,0.2540030499154076,0.1548721738762735,0.22739311277113863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YGR156W,35.63731648512912,0.4207560396514399,0.3173371117991775,0.1549725503281175,0.2274876000283733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YPR195C,3.1717922078260594,-0.7554374057518306,0.8946134911780814,0.15523040484832448,0.2278131551515615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YBR077C,45.39984541103431,-0.38949624268411476,0.28990825305665513,0.15558678077652163,0.22828311352317243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YLR215C,45.46772487748497,-0.3792828610685328,0.28266995998302213,0.15595310330324802,0.22876744421835335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDR187C,21.99637358566221,-0.5626768772830215,0.4601590847499355,0.15691205720418774,0.23012067841255124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YJL075C,18.159342332395997,0.5467521315175647,0.44112884865000135,0.15703378345637858,0.23024572614976335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YHR061C,22.744465585596544,-0.4979072560003947,0.39238130110059166,0.1572407678640314,0.23049569383968393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YNR002C,53.94503814112806,0.3711836567720618,0.27650819026715984,0.1572909882628088,0.23051580201430438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDR179C,20.97525276305259,0.505469316566003,0.39831717965208413,0.157610076081588,0.2308359790019074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YGR096W,15.824620496455704,0.5259596769337082,0.42131598056899805,0.15757581972728996,0.2308359790019074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YHR032W-A,9.962668157663916,0.628381197135405,0.5474655924947146,0.1576556733864175,0.2308359790019074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOR193W,59.13108872248957,0.3994270141444474,0.3005850641392444,0.15765481214933788,0.2308359790019074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOL014W,6.256348789191954,-0.6646021886826837,0.6067594881054493,0.15797895553088856,0.23125570333276801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YLR154W-F,25729.162770845578,0.715132451391002,0.6984888978696411,0.15804486546254518,0.2312985690373054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YGL170C,8.1982543776653,0.6568159663103831,0.609864241842939,0.1582839809665836,0.23159484240129183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDR377W,464.1104141075092,0.32716008040534833,0.2422587314664057,0.15843912841646846,0.23176814823951777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YBR270C,39.73969291292263,-0.3827036633504456,0.2872564551858165,0.15865747202876748,0.2320337970962637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YKL149C,26.767026417548685,-0.4391553039229105,0.3366366434821969,0.15897176619108003,0.2324396164613731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YLR334C,17.194473383223244,0.5399424117471167,0.4387212119229813,0.15954486343066868,0.23322356772330385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YHR089C,83.99406753866838,-0.33146674795087966,0.24576935545940862,0.15958723879453868,0.23323152348704274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YKR040C,3.716401006547632,0.7336610001728909,0.851906130699078,0.1598389535071159,0.23354534738487667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YBR025C,570.8484140381527,0.29303247345676153,0.21477795547366935,0.16015648989242406,0.2339551778095438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YGR075C,35.286949672674744,0.46795051150893574,0.3646292612994267,0.16022774612412485,0.23400513801430353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOR294W,57.28696819150768,0.3510615385323708,0.2615495173833531,0.16039140146990968,0.23418998850461958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YKL143W,59.11427937152393,0.3746208557422982,0.2817324054150119,0.16108607908107528,0.23514992820087618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YGR029W,60.52395598296386,0.3850578096095079,0.290319187359454,0.1614621010259083,0.2355899186641892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YKL099C,38.03113833733857,-0.43133460231146525,0.33166677997776334,0.16145615278296668,0.2355899186641892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YNL048W,74.39584114761445,-0.31092440698817075,0.23005840164851912,0.1618992190840417,0.2361731505002826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YPR013C,49.42926559556396,-0.39537021938737205,0.3005702156868202,0.1621805691724112,0.23652893633343572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YER161C,117.63535473720653,0.3811423501262428,0.2881317931294745,0.16251158837463958,0.2369569800475292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YGR070W,214.63371066565122,0.2554539363618629,0.1869270982800886,0.1626597187971111,0.23711821888360032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YGL179C,87.99571340505065,0.3381398937675164,0.2523019173202406,0.16310213033426324,0.23770326588770735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YML063W,662.7078705401018,-0.31426691613289787,0.23431451169473955,0.1631363348150948,0.23770326588770735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOR366W,2.528273443877103,-0.737527775571701,0.8693886021007231,0.16342353890348754,0.23806681618812545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YER025W,230.5008437719727,-0.22394921823623157,0.16418987148531416,0.1637865301894003,0.23848557485498334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YGR214W,388.6699829358872,-0.32660989601097323,0.24404070167397302,0.16376474108057734,0.23848557485498334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOR164C,53.835015918675545,-0.4169742992244494,0.321394079712309,0.16391542293270472,0.23861823324574236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YBR301W,1.2099555862934885,0.5211907931758191,1.0035730444048536,0.1642506164615468,0.23905108157517121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YER148W,136.08155468707642,0.2827408665182047,0.20967092951322133,0.16603825506000022,0.24159082352076927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YHR069C,64.23049809025139,-0.3502267833719621,0.26549910356516665,0.16607217179788747,0.24159082352076927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YJL044C,49.804969884117334,0.341822539010841,0.25788596919584034,0.1662349074885696,0.2417161963597322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOR176W,112.77411785845585,-0.28324721142225906,0.2108734885123691,0.16620945428917078,0.2417161963597322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YCR053W,97.24550061955539,-0.3351955528953747,0.2528707228888085,0.16630082716602598,0.24175638203348393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDR161W,50.39663823430184,-0.39186520680172,0.3006615759166744,0.1669195139275034,0.24253545143389346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YLR069C,178.56208888088014,-0.27151777670435595,0.20181955546838926,0.1669519568302668,0.24253545143389346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YNL004W,127.55340051596417,0.30721241555409395,0.23029441633059533,0.1669174860863257,0.24253545143389346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YGR016W,9.811176803474275,-0.5995119544990933,0.5220660309491515,0.16714996013214714,0.24276724890398096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YJL026W,454.54781408780303,0.3351078526555343,0.25250792996167065,0.16720320501231847,0.24278874215975882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YIL154C,55.98658296812123,0.3368862208420333,0.25279262976303984,0.1672527275259644,0.24280482168424486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDL219W,17.97580115954682,0.5194633354123337,0.42712868923701675,0.16744871018393753,0.24297762059089284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YNL170W,42.817428160900825,-0.39924941526350244,0.30896123036353884,0.1674202120708911,0.24297762059089284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDR523C,27.056264631327576,-0.4259100306959848,0.33391822474960603,0.16797202321825097,0.24362892695442967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YHL009C,18.64450637581856,-0.5276725359358243,0.4390423769737241,0.16797471860009291,0.24362892695442967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YJL118W,6.989706726336133,0.6694562264248669,0.6466280570797848,0.16829533389128495,0.2440378951833443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YLR321C,35.0468701416894,0.46510997253455516,0.37075482572863855,0.168446993583017,0.244201736564911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDR079C-A,25.01609029507488,0.5088912288301279,0.4171638743604967,0.16860858317403707,0.2443798950525692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YER035W,255.34615399754847,0.2409155284051681,0.17864868729160885,0.16883950644811174,0.24465844039004717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDR410C,33.65778909395066,-0.44564610935807214,0.353066952701477,0.16897094263247683,0.24479272831477203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YBR086C,279.3967414628177,-0.2664706358325415,0.1991453533183992,0.16927716783627048,0.24518011809313028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YGR159C,78.56935453790211,-0.41135518561368156,0.32197124324950155,0.16941371848712725,0.24526539024443111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YJL214W,11.85957743103745,0.5869786330785395,0.5156815649131802,0.16938698513163647,0.24526539024443111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YMR177W,36.03711139402097,0.3939552637424627,0.30538349920944546,0.16962131177308254,0.24550964562159439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YNL093W,31.472082560973103,-0.41975697718520905,0.32804110682296195,0.16981741819559784,0.2457371667977086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDR217C,131.64579896822175,-0.3556811167553905,0.2728318270782081,0.17010324694971551,0.2460943881987293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YML122C,5.717859457139253,-0.6455106491995245,0.601787420835647,0.1703833818022372,0.24644321027969032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YMR281W,61.23322383218604,0.35536547856749934,0.2722816847805686,0.1709858789536677,0.24725803196528773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOR326W,412.00801314698674,0.2435849521538748,0.18174183521773302,0.17160532908245088,0.24804020443023056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YPR011C,34.7529645641046,-0.5368108622303007,0.45564469280378217,0.17157957212657424,0.24804020443023056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YNL010W,147.03245867886432,-0.2975501620277463,0.22534475947432503,0.17180557696170187,0.24827281888172706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YMR134W,37.20469519334616,0.4087628799183417,0.32044396695404814,0.17208266009110604,0.24861633458598367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YGL201C,73.21775422799757,-0.2979211861879552,0.22740560247617236,0.17231559232134455,0.24889377708921032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YMR041C,60.425152866487814,0.342128306641139,0.26345812844181127,0.17235352133192663,0.24889377708921032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YLR124W,5.147053276429545,-0.6649407923389723,0.6578044610463135,0.17241944116674693,0.24893204640329375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YLR367W,209.1468650959037,0.24396232490882688,0.18246869551720477,0.17250005808297608,0.24899151241005577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YML007C-A,11.128952420166172,0.5729987278253574,0.4996285475118863,0.17256768128056468,0.24903220001982768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YML106W,117.8379990773453,0.3480707564390905,0.2674181495268368,0.17291902575307835,0.24948221330379022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YER088C-A,15.775878095421776,0.5406539972223224,0.45946843819911565,0.1732560821056403,0.24991141126019153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDR485C,223.60074932581196,0.5023890384644659,0.4155588929227495,0.17392323246301855,0.2508164450796899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDL036C,47.26632659703863,0.36408889801081507,0.2831232486619698,0.17508653626851078,0.25243641016795565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YLL061W,68.38943786730545,0.33513566999237354,0.2580727153652894,0.17537369916227008,0.2527350319967448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YML049C,145.50741916534145,-0.26359744805662727,0.19970588776212606,0.17535329688937532,0.2527350319967448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
